B005K4Q68Q,Grove Square Hot Cocoa,"At Grove Square we make delicious beverages that are compatible with your first generation Keurig K-Cup Brewer. The wonderful community of Grove Square includes three neighborhoods, each offering its own unique single-serve hot and cold beverages. OnÂ Barista Boulevard, cappuccino is the house specialty.Â Orchard LaneÂ is a cider loverâ€™s paradise, whileÂ Chocolate CircleÂ is the place for rich, old-fashioned cocoa. We invite you to visit and sample everything Grove Square has to offer. Itâ€™s a comfortable place where youâ€™ll feel right at home, and thereâ€™s a delectable, convenient beverage for everyone!"
B0076MLL12,Grove Square,"At Grove Square we make delicious beverages that are compatible with your first generation Keurig K-Cup Brewer. The wonderful community of Grove Square includes three neighborhoods, each offering its own unique single-serve hot and cold beverages. OnÂ Barista Boulevard, cappuccino is the house specialty.Â Orchard LaneÂ is a cider loverâ€™s paradise, whileÂ Chocolate CircleÂ is the place for rich, old-fashioned cocoa. We invite you to visit and sample everything Grove Square has to offer. Itâ€™s a comfortable place where youâ€™ll feel right at home, and thereâ€™s a delectable, convenient beverage for everyone!"
B000H7LVKY,Traverse Bay Confections,"Orchard grown cherries are picked and dried to retain their natural colors and flavors. Traverse Bay Fruit Co. premium dried cherries contains no preservatives or sulfites. Try dried and let you taste buds go wild! Add dried fruit to savory salads or pastas; Glamorize granola and trail mixes; Mix dried fruit into hot and cold cereal; Fold into cookie dough, muffins and scones; Add texture to salsas and chutneys; Add to yeast bread, pretzel or bagel dough; Stir into stuffing or rice blends; Sprinkle on lettuce and fruit salads; Top ice cream or frozen yogurt; Spoon into fruit fillings for pastries or pies."
B000UUWECC,O.N.E.,"O.N.E.â„¢ is 100% natural coconut water, which is the water inside a young green coconut. It is naturally filtered for nine months through the dense fibers of the coconut creating a nutritious, pure and refreshing isotonic beverage. O.N.E.â„¢ is 100% natural and has five essential electrolytes, more potassium than a banana, no added sugars, no fat, no cholesterol and no preservatives. O.N.E.â„¢ is not the milk that is derived from the meat of the older brown coconuts. O.N.E.â„¢ promotes the sustainability of the Amazon Rainforest. Packaging  â€“ Tetra Pak."
B002GJ9JWS,PB2,pack consisting of one jar PB2 powdered peanut butter
B002GJ9JY6,PB2,"Through a unique process created by Bell Plantation that does not involve the use of any chemicals; over 90% of the fat is removed from the peanut. Essentially the oil is squeezed out of roasted peanuts and what remains is a peanut powder. The resulting all-natural product is unbelievable!The possibilities for PB2 are limited only by the users imagination and creativity! An outstanding natural protein source sprinkle on shakes, yogurts, smoothies, great for outdoor sports. Excellent for ice cream as it will not seize while processing, ganaches, frostings, truffles, soufflÃ©s, cakes, muffins, brownies. Dissolves easily for savory applications- Asian noodle sauces, breadings and crust especially for seafood. It is also wonderful for baking either reconstituted or as a powder."
B008ZRKZSM,PB2,"Peanut butter has always been a staple for the health conscious and the physically active. But as it turns out, even peanut butter can be improved. Since PB2 was developed from a process no other peanut butter shares, it offers benefits unlike any other peanut butter. You wont find another brand with 85% less fat calories.\n\nPB2 is made with premium quality peanuts that are slow-roasted to our specifications and pressed to remove the fat.\n\nBack packers love the convenience and the nutritional intake of the elderly or ill can be enhanced when included in the diet. PB2 is the ultimate perfect food...great taste, low fat, increased protein and versatility.\n\nThe ingredients of PB2 peanut butter are Roasted peanuts,sugar &salt."
B001RVFDOO,popchips,"Same great nutritional profile, with less than half the fat of fried chips. All natural, no preservatives, non-GMO ingredients, kosher dairy, 0g of trans fatFeatures include: â€¢Case of twenty-four, 0.8-ounce bags (total of 19.2 ounces)â€¢Never fried, never bakedâ€¢No preservatives, no artificial flavors or colorsâ€¢4 Original Potato, 4 BBQ, 4 Salt & Pepper, 4 Sea Salt & Vinegar, 4 Sour Cream & Onion, 4 Cheddarâ€¢Ships in Certified Frustration-Free Packaging"
B0032CJPOK,Earths Best,"Earthâ€™s Best Organic Infant Formulas with DHA & ARA are made with high quality protein, carbohydrates, vitamins, minerals and essential fatty acids including Omega-3 DHA and Omega-6 ARA fatty acidsâ€” special nutrients found in breast milk clinically shown to be critical to babyâ€™s mental and visual development. These easy-to-digest organic infant formulas with iron meet all FDA requirements for infant nutrition with the added benefit of being organic. Earthâ€™s Best Organic Infant Formulas with DHA & ARA are specially blended without the use of growth hormones, steroids, antibiotics, dangerous pesticides or synthetic fertilizers. Nutritionally complete, they provide the essential nutrients required by the FDA for infant feeding for babies during the first 12 months of life. Earthâ€™s Best Organic infant cereal and jarred foods are available in more than 60 varieties, along with infant juices and teething biscuits, to satisfy the taste and texture preferences of babies four months and up. Additionally, though breast milk is the first choice for an infantâ€™s growth and development, Earthâ€™s Best Organic provides organic infant formulas that contain essential nutrients babies require."
B0081XPTBS,Earths Best,"Earthâ€™s Best Organic Infant Formulas with DHA & ARA are made with high quality protein, carbohydrates, vitamins, minerals and essential fatty acids including Omega-3 DHA and Omega-6 ARA fatty acidsâ€” special nutrients found in breast milk clinically shown to be critical to babyâ€™s mental and visual development. These easy-to-digest organic infant formulas with iron meet all FDA requirements for infant nutrition with the added benefit of being organic. Earthâ€™s Best Organic Infant Formulas with DHA & ARA are specially blended without the use of growth hormones, steroids, antibiotics, dangerous pesticides or synthetic fertilizers. Nutritionally complete, they provide the essential nutrients required by the FDA for infant feeding for babies during the first 12 months of life. Earthâ€™s Best Organic infant cereal and jarred foods are available in more than 60 varieties, along with infant juices and teething biscuits, to satisfy the taste and texture preferences of babies four months and up. Additionally, though breast milk is the first choice for an infantâ€™s growth and development, Earthâ€™s Best Organic provides organic infant formulas that contain essential nutrients babies require."
B004BKLHOS,Back to Nature,"Our oat graham crackers are made with 100% whole grain and all natural ingredients. Satisfyingly sweet with real wildflower honey and a hint of cinnamon, our Golden Honey Oat Graham crackers are a perfect anytime snack."
B001D0IZBM,Emeril Coffee,"Emerils Big Easy Bold Keurig K-Cups are a classic Parisian roast. Emerils Big Easy Bold a thick, hearty blend. Its deep, dark color and invigorating aroma will definitely kick it up a notch. Emerils Big Easy Bold uses a minimum of 50% Rainforest Alliance Certified coffee beans."
B006GA666U,Emeril Coffee,"Dark, robust, bold. This classic parisian roast is a thick, hearty blend. Its deep, dark color and invigorating aroma will definitely kick it up a notch. Big easy bold uses 100 percent rainforest alliance certified coffee beans. K-cups are compatible with all keurig brewers, and are also compatible with the new keurig 2.0."
B006N3I0DM,Emeril,"Emerils Big Easy Bold Keurig K-Cups are a classic Parisian roast. Emerils Big Easy Bold a thick, hearty blend. Its deep, dark color and invigorating aroma will definitely kick it up a notch. Emerils Big Easy Bold uses a minimum of 50% Rainforest Alliance Certified coffee beans."
B007PA33NY,Keurig,"VARIETY DESCRIPTION: This dark, power-packed cup of java is bold and invigorating with a deep, smoky flavor. This coffee definitely kicks it up a notch.  Made with 100% Arabica coffee.  ABOUT EMERILS: A chefâ€™s schedule sometimes starts as early as 6:00 a.m.  Receiving product, analyzing the menu, and meeting with staff all happen after my first cup of coffee.  Those who know me best know that I like to start my day with a robust, sumptuous, flavorful cup of coffee.  Good coffee is very important to me and why I wanted to share this premium coffee with you.  Sourced from all over the world, these coffees represent the highest standard of excellence.  Each bean is skillfully roasted and blended to perfection so we can deliver the best tasting cup possible.  Enjoy! â€“Emeril Lagasseâ€‹   INGREDIENTS: ARABICA COFFEE  PACKAGING CHANGE: In the next few months you may notice a change to the K-Cup pack lids. We have provided an image of the current K-Cup pack lid design, as well as the new K-Cup pack lid design. Please note the product ingredients have not changed."
B003XDH6M6,Newmans Own,"For the past 20 years, Newmans Own Organics has been offering Great Tasting Products That Happen to Be Organic. Our Pomegranate Licorice is an all-natural licorice twist made with organic sugar.  You can feel good about sharing these licorice twists with your family as they are made without artificial flavors, colors or preservatives. Through the sale of its products, Newmans Own Organics generates money for the Newmans Own Foundation to donate to a wide variety of charitable organizations."
B004JGQ15E,Snackwell,Made from fudge drizzled caramel popcorn
B000DZFMEQ,Pamelas Products,"Bread MixPamelaâ€™s Bread Mix makes a soft, delicious loaf of gluten-free bread that bakes up golden brown and stays soft for days. This versatile mix also makes dinner rolls, pie crust, cinnamon rolls, pizza, and bagels, and can be used for breading and gravy. Gluten-free, dairy-free and egg-free. This mix can be used to bake a loaf of bread in your oven or in a bread machine."
B005IW4WFY,KIND,"KINDÂ® Healthy Grains Dark Chocolate & Cranberry Clusters.Ingredients you can see & PronounceÂ®.100% whole grains.16g amaranth, quinoa, oats, millet & buckwheat.Gluten free.3g fiber.All natural.Non GMO.No trans fats.Cholesterol free.Very low sodium."
B008RWUHA6,KIND,"            Dark Chocolate & Cranberry Clusters    Dark Chocolate & Cranberry Clusters combine antioxidant-rich dark chocolate, tangy cranberries and whole grains amaranth, quinoa, oats, millet and buckwheat for a decadent healthy snack. These delicious clusters are a good source of fiber and a tasty way to get 16g of whole grains.   100% Whole Grains 17g Amaranth, Quinoa, Oats, Millet Buckwheat      GLUTEN FREE 3g Fiber ALL NATURAL NO REFINED SUGARS NON GMO NO TRANS FATS CHOLESTEROL FREE VERY LOW SODIUM      Fiber  helps to maintain a healthy digestive system, controls appetite and supports steady blood sugar levels. Whole Grains  provide essential nutrients, such as vitamins, minerals, dietary fiber, and protein, which help achieve a balanced diet and maintain a healthy weight.       Whats in the box:   3 pouches of KIND Healthy Grains Dark Chocolate & Cranberry Clusters: 100% Whole Grains.     Try all of our flavors     Oats & Honey Clusters with Toasted Coconut    Peanut Butter Whole Grain Clusters    Vanilla Blueberry Clusters with Flax Seeds    Cinnamon Oat Clusters with Flax Seeds    Maple Walnut Clusters with Chia & Quinoa    KIND is a brand of delicious, all natural, healthful foods made from wholesome ingredients you can see & pronounce.Â®           "
B008RWUKXK,KIND,"                                                                Oats & Honey Clusters with Toasted Coconut have a foundation of five super grains combined with sweet honey and toasted coconut, making them the perfect snack for your active lifestyle.  KIND Healthy Grains Clusters are delicious blends of wholesome ingredients including five super grains, making them the perfect snack for your active lifestyle.                                âœ” 100% WHOLE GRAINS 32g PER SERVING âœ” Gluten Free âœ” Non GMO âœ” 5 Super Grains - Oats, Millet, Quinoa, Amaranth, Buckwheat âœ”  Excellent Source of Fiber âœ”  Low Glycemic âœ”    Low Sodium âœ” 0g Trans Fat âœ” Kosher Dairy  â“_D                     "
B004TPKAN4,Newmans Own,"For the past 20 years, Newmans Own Organics has been offering Great Tasting Products That Happen to Be Organic. Our Ginger Snap Cookies are made with organic wheat flour.  These cookies do not contain any artificial colors or preservatives, hydrogenated oils or trans fatty acids and are made with delicious candied ginger pieces. Through the sale of its products, Newmans Own Organics generates money for the Newmans Own Foundation to donate to a wide variety of charitable organizations."
B004FEN3GK,Honey Maid,
B004U49QU2,Chips Ahoy!,
B003EM7J9Q,Lowreys,"Lowreys microwave pork rinds, hot & spicy, bacon curls, chicharrones"
B003EML8PM,Lowreys,bacon curls
B004YV80OE,Velveeta,
B0001ES9F8,Senseo,"For the Senseo coffee pods, Douwe Egberts selects the finest blend of coffee beans to brew the perfect cup."
B005VOOKS8,Marley Coffee & Tea,"A Decaf made using the unique Swiss Water Process where pure water is used to gently remove the caffeine.  These beans maintain their distinctive, smooth, bright characteristics.  Guaranteed to be 99.9% caffeine-free and 100% chemical free.  So just let the peaceful vibrations run through you!"
B005VOOL00,Marley Coffee & Tea,"This smooth and versatile espresso pays homage to the largest city in Jamaica and the worlds great appreciation of reggae.  So turn your music way up, and brew a cup!  The Chocolaty sweet finish can be equally enjoyed in drip, press or espresso preparations."
B005VOOLXM,Marley Coffee & Tea,"100% Ethiopian Yirgacheffe.  From the birthplace of coffee, exotic floral and berry notes tantalize your palate.  Brew an extra cup, and ""lets get together and feel all right"""
B005VOOM2W,Marley Coffee & Tea,"Rooibos translates to ""Red Bush"".  It is only grown in a small area in the Cedarberg of the Western Cape province, and is very high in antioxidants.  The sweet and slightly nutty taste of Rooibos, with a finish of refreshing citrus notes."
B005VOOM4A,Marley Coffee & Tea,"100% Jamaica Blue Mountain coffee is considered by many connoisseurs to be the worlds finest.  It is admired for its delicate balance of floral aroma, acidity and full body.  However, it is the sweet, mellow, lingering finish  that elevates this special coffee from all others."
B005VOOM5E,Marley Coffee & Tea,"A Bai Mu Dan white tea from China, with a delightful finish of fresh citrus."
B005VOONGM,Marley Coffee & Tea,"100% Jamaica Blue Mountain coffee is considered by many connoisseurs to be the worlds finest.  It is admired for its delicate balance of floral aroma, acidity and full body.  However, it is the sweet, mellow, lingering finish  that elevates this special coffee from all others."
B005VOONI0,Marley Coffee & Tea,"100% Ethiopian Yirgacheffe.  From the birthplace of coffee, exotic floral and berry notes tantalize your palate.  Brew an extra cup, and ""lets get together and feel all right"""
B005VOONKI,Marley Coffee & Tea,"A Decaf made using the unique Swiss Water Process where pure water is used to gently remove the caffeine.  These beans maintain their distinctive, smooth, bright characteristics.  Guaranteed to be 99.9% caffeine-free and 100% chemical free.  So just let the peaceful vibrations run through you!"
B005VOONLW,Marley Coffee & Tea,"Strong and noble as the lion, our signature blend offers quality, tradition and spirit.  This medium-dark roast ""will keep you satisfied"" with its rich body and floral aroma"
B005VOONM6,Marley Coffee & Tea,"This smooth and versatile espresso pays homage to the largest city in Jamaica and the worlds great appreciation of reggae.  So turn your music way up, and brew a cup!  The Chocolaty sweet finish can be equally enjoyed in drip, press or espresso preparations."
B0061IUIDY,3M,"Hand-selected premium black teas from Asia provide the foundation for this regal blend but it is the essence of Italian bergamot, a fragrant orange, which gives Earl Grey its flavor and aroma of distinction. Enjoy a cup and feel like royalty."
B000FFIL92,Numi,"Packaged in an exotic hand-made dark mahogany bamboo case, this Flowering Tea Gift Set is filled with six bouquets of tea leaves that blossom into a myriad of flavors from sweet and subtle to rich and bold. The stylish glass teapot included is ideal to observe the flowering tea petals. A simple luxury that heightens the tea experience and makes for a conversation piece, these Leaves of Art are a true tea lovers bliss. We invite you to experience the simple elegance of a true tea transformation--elevating loose leaf tea to the next level; Art. Requiring no tea bag or strainer, flowering teas are environmentally kind as well as easy to serve; just use the glass teapot (included). The gift set includes six varieties: Dragon Lily: White Tea with orange Lily petals and osmanthus flowers has a velvety apricot flavor. Jasmine Lovers: White Tea leaves and string of jasmine flowers releases honey nectar taste. Lavender Dream: White Tea leaves and crisp, aromatic Lavender flowers compliment a tangy Hibiscus flower. Shooting Star: Green Tea and pink Amaranth bulbs have a buttery fragrance with fruity notes. Sunset Oolong: Oolong Tea leaves and Lily flower have nutty richness highlighted by peach. Golden Jasmine: Golden-tipped Black Tea scented with delicate jasmine imparts hints of chocolate.   About Numi: Numi is a labor of love by a brother and sister. She is the artist and he is the alchemist behind all of Numiâ€™s blends. Their exceptional-tasting teas are captured in unique blends that use the highest quality organic, non-GMO ingredients sourced directly from Fair Trade Certified gardens. Numi combines premium full-leaf quality teas and herbs with only 100% real fruits, flowers and spices.  â€œThrough authenticity, creativity, and commitment to people and planet, Numi brings you the purest, best tasting organic teaâ€ù"
B004JRKEH4,Taco Bell,Pack of 6.
B0045XE32E,Newmans Own,"For the past 20 years, Newmans Own Organics has been offering Great Tasting Products That Happen to Be Organic.  You can feel good about feeding our New Zealand Ranch Style Dog Treats to your beloved dog as they are made without artificial flavors, colors or preservatives.  Our New Zealand Ranch Style treats use organic lamb, grains, fruits and vegetables.  Our formulas are 95% organic and do not contain wheat or corn."
B004E4CCSQ,Mio,"MiO, a revolutionary liquid water enhancer that that puts 24 servings in the palm of your hand, offers consumers the power to make their drink â€“ anywhere, anytime. Convenient, cost-effective and available in a range of delicious flavors, MiO lets you transform water into a beverage as personalized as you."
B001ELL60W,Golden Malted,"Since 1937, when we developed our patented recipe for Golden Malted pancake and waffle flour, weve been creating delicious golden-brown waffles and light and fluffy pancakes. Our original pancake and waffle flour continues that tradition today with a taste and texture that still cant be beat.Pancake Instructions:1 Cup Golden Malted Flower 1 egg 3/4 cup whole milk or buttermilk 1 Tbsp. melted butter Waffle Instructions:1 cup Golden Malted Flower 1 egg 5 oz cup water 2 Tbsp. melted butter"
B002GKEK7G,CLICK,"CLICK, a delicious, easy-to-make, all-in-one, coffee protein powder drink mix, is designed to help you achieve your personal weight-loss and health goals.  Made with real gourmet espresso coffee and premium grade protein, CLICK provides the decadent flavor you love, with the nutrition you need, to boost your energy, curb your appetite and improve fat burning. Ideal as an all-in-one breakfast meal replacement, appetite-curbing afternoon snack or as a nutrition drink to support your workout. Unlike most protein shakes, CLICK can be enjoyed hot, cold or blended. Enjoy all the CLICK coffee-house flavors knowing you are doing something good for yourself one cup at a time!"
B00305L330,CLICK,"CLICK Espresso Protein Drink combines gourmet espresso coffee with 15 grams of lasting protein and 23 vitamins and minerals CLICK to provide the energy support you crave without the high calories, sugar and fat. With only 120 calories in a 12 oz. serving, heightened with a rich and delicious taste"
B005ZBZLSU,San Francisco Bay Coffee,
B007TGDXNO,San Francisco Bay Coffee,"From the manufacturer: Were experts in coffee agriculture and roasting but were also great friends with our partner farmers. We jointly develop a long-term plan to maintain and improve upon the quality of their coffee crop year after year while also focusing on environmental and social responsibility on their farms. Our coffee is strictly premium, Arabica beans grown at high altitudes of 3000 ft. or higher. All of our coffee is also 100% shade grown under a canopy of native trees. High-altitude, shade-grown coffee makes a more complex and delicious cup of coffee. Our coffee is picked by hand so that only the ripest, red cherry is harvested. Its then processed with techniques that result in the highest quality coffee bean. Our first roaster was trained by Alfred Peet who founded Peets Coffee. From him, we learned the nuances and artistry to coax the maximum flavor from each unique coffee and blend. Since then, we have spent over 30 years perfecting and improving upon this technique. Every day we marry this experience and state-of-the-art technology into an art form to produce not only the very best possible flavor profile from each coffee, but to do it consistently every time. With any Rogers Family gourmet coffee brand, youll enjoy a premium cup of coffee perfected over 3 decades. Our San Francisco Bay Coffee brand offers you outstanding quality and value with an unparalleled commitment to sustainable agriculture and trade. We offer a rich assortment of premium gourmet coffee, as well as exotic single-origin coffees from Central America and Africa and a great lineup of flavored coffee. Your purchase of Rogers coffees and teas help us fund our ""Community Aid"" program that helps to break the cycle of poverty in the towns where we buy our coffee and tea. Through Community Aid, weve built schools, worker housing, medical clinics, and day care centers as well as funded scholarships, teachers, and doctors salaries."
B000QSON4K,Greenies,"Greenies Pill Pockets for Capsules, Beef - 7.9 oz. pouch"
B001BS4G6O,Greenies,"Greenies Pill Pockets for Tablets, Beef - 3.2 oz. pouch"
B003E728CE,Greenies,"Pets are smart about avoiding their meds, but youre smarter. Designed and recommended by vets for dogs with skin and food sensitivities, GREENIES PILL POCKETS Grain Free Dog Treats Duck and Pea Formula make it easy to give your dog medicine. These all-natural dog treats take the stress and mess out of administering capsules or liquid medication to your dog. Our easy-to-use pouches mask the smell and taste of medicine and deliver a delicious duck and pea flavor your dog will love. * GREENIES Brand is the number-one vet-recommended choice for giving medicine (Data on File, The Nutro Company 2015)"
B004E4EBMG,Mio,Pleasant flavor Sugar free No calories
B008GRONV6,Greenies,"Pets are smart about avoiding their meds, but youre smarter. Designed and recommended by vets, GREENIES PILL POCKETS Treats for Dogs make it easy to give your dog medicine. Dont hide medicine in human foods, such as peanut butter or cheese. Give a healthy, low-calorie dog treat instead. GREENIES PILL POCKETS Treats take the stress and mess out of administering capsules or liquid medication to your dog. Our easy-to-use pouches mask the smell and taste of medicine and deliver a real peanut butter flavor your dog will love. * GREENIES Brand is the number-one vet-recommended choice for giving medicine (Data on File, The Nutro Company 2015)"
B002AQ0OW6,Timothys World Coffee,"Timothys World Coffee, Colombian, Decaffeinated, K-Cups for Keurig Brewers, 50 Count Box"
B000HDK0DC,YummyEarth,"YumEarth, the #1 organic candy brand in the US, was founded by two dads committed to feeding their families delicious honest foods. We love dreaming up mouth-watering treats that burst with yum - and are dedicated to the simplest ingredients. World famous gummies, fruit snacks, licorice, lollipops, and other treats are crafted with the YumEarth legendary award winning flavors. We are gluten-free, dairy-free and peanut-free and contain no synthetic dyes, no artificial flavors, and no high-fructose corn syrup. YumEarth. Honestly Crafted Treats. Always irresistible."
B001EO5Y8Y,Green Mountain Coffee,Extra Bold. More coffee in each K-Cup--for extra bold flavor. Green Mountain Coffee in K-Cups - The ultimate quality coffee in the ultimate single-cup brewing system--we use only fresh-roasted 100% pure Arabica coffee that offers unparalleled taste and fl
B001M2BM4I,Green Mountain Coffee,"Green Mountain Dark Magic Extra Bold K-cup for Keurig Brewers exudes spellbinding complexity, crafted for sweet and intense espresso.  It is excellent as a drip coffee too. Get 24 K-Cups per box conveniently delivered fresh from the roaster."
B0032CB15Q,Keurig,"These 108 individual servings work with the Keurig Gourmet Single Cup Brewing Systems for the ultimate quality coffee and tea in the ultimate single-cup brewing system. The revolutionary K-Cup is a patented design that is guaranteed to always deliver a perfectly brewed cup. The K-Cup protects coffee and tea from light, air, and moisture--providing you with the freshest coffee or tea you can get. Great coffee and tea made easy.\nGreen Mountain Coffee offers an extensive collection of the finest coffees youll ever enjoy, made with Arabica beans sourced from exotic coffee-producing regions throughout the world. Guided by a series of socially-conscious principles, the company prides itself on helping to preserve the pristine environments and indigenous cultures where these beans are grown. Deep, dark and intense, this extra-bold blend of coffee has a spellbinding complexity."
B00474CSVE,Green Mountain Coffee,Green Mountain CoffeeÂ® Dark MagicÂ® Extra Bold Dark Roast 12 K-CupÂ® Coffee Packs.KeurigÂ® BrewedÂ®. For KeurigÂ® K-CupÂ® brewing systems.Not for KeurigÂ® VueÂ® brewing systems.12-0.40 oz (11.4g)/EA.
B004779XNW,Green Mountain Coffee,"Our Dark Magic Extra Bold K-Cup coffee offers the rich aromatics and flavor qualities of espresso, tailored specifically for the unique brewing parameters of a K-Cup pod. Ideal with milk - divine with cream - its intensity is balanced by its complexity and subtle sweetness. Each K-Cup pod is made with 100% Arabica ground coffee. These single-serve K-Cup pods are compatible with all Keurig K-Cup Pod Single-Serve Coffee Makers. Each K-Cup pod is filled with the freshest ground coffee and brews a perfect, great tasting cup of coffee, every time. Certified Orthodox Union Kosher."
B0049ULB78,Green Mountain Coffee,"Extra Bold. More coffee in each K-Cup--for extra bold flavor. Green Mountain Coffee in K-Cups - The ultimate quality coffee in the ultimate single-cup brewing system--we use only fresh-roasted 100% pure Arabica coffee that offers unparalleled taste and flavor.\n\nPackaging for this item has changed. It is the exact same product, has just gone from brown to green packaging and the words descriptive of the flavor have been added to the top of the K-Cup design, but again, the flavor/blend has not changed.\n\nIncludes 96 K-Cups."
B007PA30ZU,Keurig,"VARIETY DESCRIPTION: Spellbinding complexity. Deep, dark, and intense. Our Dark Magic Extra Bold K-Cup pack offers the rich aromatics and flavor qualities of espresso, tailored specifically for the unique brewing parameters of a single cup pack. Ideal with milk, its intensity is balanced by a complex and subtle sweetness. Made with 100% Arabica coffee.  ABOUT GREEN MOUNTAIN COFFEE: A great tasting cup of coffee can give you a whole new perspective. Itâ€™s a moment to pause, reflect, and reprioritize. That moment is what inspires us to make coffee that benefits everyone it touches. From carefully sourcing and roasting the highest quality beans, to supporting small farms and protecting the environment, we focus on whatâ€™s important. Thatâ€™s why we believe a good cup of coffee can change your day â€_ but a great cup of coffee can help change the world.   INGREDIENTS: ARABICA COFFEE  PACKAGING CHANGE: In the next few months you may notice a change to the K-Cup pack lids. We have provided an image of the current K-Cup pack lid design, as well as the new K-Cup pack lid design. Please note the product ingredients have not changed."
B001EQ55RW,Emerald,Lightly sweet with a hint of dark chocolate flavored cocoa powder.  A light chocolate flavor and big crunch without the calories and fat of chocolate-dipped nuts.  Baked-in flavor = no mess.  Only 150 calories per serving!
B003QDRJXY,Nutiva,"Coconut is one of the worlds most nourishing superfoods. This creamy taste of the tropics is great for sautÃ©ing and baking, enhancing your favorite recipes, and body care. Nutiva virgin coconut oil is cold-pressed and never refined, deodorized or bleached! Savor its rich aroma and its smooth and sweet flavor. Its ideal as a medium-heat cooking oil, a nutritious substitute in baking and even ""better than butter"" on bread, vegetables or popcorn. A pinch of salt will reduce the coconut flavor in savory recipes. You can even use the luscious, soothing oil on your skin and hair. Use coconut oil as a natural skin moisturizer, eye make-up remover, or deep conditioning hair treatment. Combine coconut oil with coconut sugar and essential oil for an exfoliating, refreshing body scrub."
B004U43ZO0,Chips Ahoy!,"Nabisco Chips Ahoy! Soft Cookies deliver that sweet, traditional cookie taste that so many love. These Chips Ahoy! are chewy cookies with a fudge filled center."
B002NHYQAS,Newmans Own,"For the past 20 years, Newmans Own Organics has been offering Great Tasting Products That Happen to Be Organic. Our Signature Series Chocolate Bars do not contain any artificial colors, flavors or preservatives.  These organic chocolate bars contain Rainforest Alliance Certifiedâ„¢ Cocoa and are available in 6 flavors: Dark Chocolate, Super Dark Chocolate, Orange Dark Chocolate, Espresso Dark Chocolate, Milk Chocolate, Mocha Milk Chocolate. Through the sale of its products, Newmans Own Organics generates money for the Newmans Own Foundation to donate to a wide variety of charitable organizations."
B004MO6NI8,No Fear,"Fearlessness doesnâ€™t just apply to the guys who air out of a 20 foot half pipe or front flip headfirst going 60 mph. Fearlessness is an attitude â€“ never worrying about what others think, never limiting yourself and never taking the safe option. No Fear Energy is designed is for those who push all boundaries, excel at everything they do and live with no apologies. Mind focusing, energy boosting and refreshing; No Fear supports athletes and those who constantly push their limits and comfort zone."
B000HDK0D2,YummyEarth,"YumEarth, the #1 organic candy brand in the US, was founded by two dads committed to feeding their families delicious honest foods. We love dreaming up mouth-watering treats that burst with yum - and are dedicated to the simplest ingredients. World famous gummies, fruit snacks, licorice, lollipops, and other treats are crafted with the YumEarth legendary award winning flavors. We are gluten-free, dairy-free and peanut-free and contain no synthetic dyes, no artificial flavors, and no high-fructose corn syrup. YumEarth. Honestly Crafted Treats. Always irresistible."
B0009YJ4CW,StarMark,"The Everlasting Treat Ball is an interactive toy designed to keep your dog mentally stimulated to help prevent boredom behaviors. Made of a soft, yet durable puncture resistant material to hold up to even tough chewers. It can be filled with treats or dog food, or Everlasting Treats or Everlocking Treats for a real chewing challenge. Packaged with chicken flavor Everlasting Treats."
B0012NUVN0,StarMark,Interactive toy that comes with Everlasting Treats
B0012V1G0Y,StarMark,Interactive toy that comes with Everlasting Treats
B003FDC2I2,Orgain,"Orgain Organic Creamy Chocolate Fudge Nutrition Shakes are a naturally delicious on-the-go nourishment drink with 16g of organic protein, 21 vitamins and minerals and 10 fruits and vegetables per serving.  USDA Organic, Gluten Free, Vegetarian, Non-GMO, Soy Free.  No artificial flavors, colors or preservatives."
B003FDG4K4,Orgain,"Orgain Organic Creamy Chocolate Fudge Nutrition Shakes are a naturally delicious on-the-go nourishment drink with 16g of organic protein, 21 vitamins and minerals and 10 fruits and vegetables per serving.  USDA Organic, Gluten Free, Vegetarian, Non-GMO, Soy Free.  No artificial flavors, colors or preservatives."
B005V9UG18,Orgain,"Orgain Organic Iced CafÃ© Mocha Nutrition Shakes are a naturally delicious on-the-go nourishment drink with 16g of organic protein, 21 vitamins and minerals and 10 fruits and vegetables per serving.  USDA Organic, Gluten Free, Vegetarian, Non-GMO, Soy Free.  No artificial flavors, colors or preservatives."
B000HDI5O8,Farmers Market Foods,"Farmerâ€™s Market Organic Pumpkin is rich, smooth and delicious, and ready to use for everything from baked delights to savory center of the plate entrees. Use it in a variety of recipes including pies, muffins, cookies, soupsâ€_even chili! The bright orange color is your first clue that our Organic Pumpkin is loaded with beta-carotene, which may help protect against heart disease, regulate blood-sugar, and reduce the severity of conditions such as asthma, osteoarthritis and rheumatoid arthritis with its anti-inflammatory effects. Also, Farmerâ€™s Market Organic Pumpkin has large amounts of dietary fiber and antioxidants, is very low in fat and calories, and high in potassium. It also contains a fair amount of vitamin C and other nutrients such as niacin, vitamin E, calcium and iron."
B000TQEWM2,Gloria Jeans,"One of Gloria Jeans most popular nut flavors, hazelnut is a wonderful coffee that is perfect at any time of day.  The Keurig single-cup brewing system uses a special packaging for coffee, tea and hot cocoa called K-Cup portion packs or ""K-Cups"". Each K-Cup is an airtight, mini-brewer that locks out oxygen, light, moisture and humidity while locking in freshness and flavor. Simply insert the no mess K-Cup into the brewer and hit the brew button for a fresh-brewed, perfect cup of coffee or tea in under a minute.  18 servings."
